6948,6082
2153,1475
8883,7967
963,112
9629,9050
6844,7618
8613,8223
9519,8691
7225,6794
8031,7313
4206,5153
9253,9608
2571,3017
7413,8064
6263,5405
181,920
1345,1030
7954,7681
7604,6865
6517,7038
5389,4753
5723,5067
738,1415
779,550
1166,1336
6421,5711
7078,6773
7887,7143
1272,1848
365,-13
3952,3080
4034,4331
938,945
29,168
9480,8721
4519,3532
6397,5950
5051,5999
7299,6442
8636,8817
5262,5283
6137,5479
8169,7809
7393,7452
8547,8560
3181,2385
94,-278
637,1449
5110,4146
954,308
3597,2807
4832,4761
3354,3437
2485,2246
4471,4585
1537,1654
5483,4648
5411,6325
1875,1362
9035,9166
6653,6598
4553,4788
6681,6253
8730,9243
8516,8505
1875,2048
1679,2557
7694,6982
6890,6759
9314,8345
6150,6494
1482,1854
9974,9619
5350,4473
4820,4853
7796,8033
3126,3694
5423,5999
5528,4984
727,1046
3540,2716
1588,2045
4791,3862
5961,6478
684,240
5368,6191
1498,1168
6190,6726
6869,6155
147,-513
3441,4243
1160,2068
9422,8718
1713,1956
31,-652
2428,2637
2154,1827
751,922
1305,1934
4209,4429
5538,5177
7975,8790
347,1323
1703,1546
9014,8108
7650,6895
8154,7979
6545,7320
1751,801
2986,3262
5092,5333
1691,2321
5704,5883
5904,5147
6561,5903
1299,752
1846,1453
2415,3250
541,-61
6383,6816
6242,7161
4654,4995
1299,474
9087,10086
4704,4295
447,22
3841,4228
5891,6020
7261,7741
843,177
6241,6699
9099,8944
923,1101
2117,1170
1000,342
2263,2689
1491,1957
6510,6664
3689,4374
7254,7698
211,-357
5756,5637
4546,4840
2370,2690
272,772
9789,9422
9245,9248
1877,1735
8899,8405
198,395
7201,7913
8874,8589
6121,6616
8431,9079
3181,3367
6237,6502
99,44
3386,2496
8499,9284
5126,5753
6424,6771
8088,8111
4720,5290
6859,6472
3695,4369
6570,7543
3878,3590
2047,1608
4793,4337
8933,8130
1363,603
7708,7731
228,746
8245,8051
7660,8386
6271,7083
3756,4716
1661,1196
9803,9874
7229,7264
672,1328
9827,9915
7901,8235
3587,3779
5007,5833
5351,6065
6117,6253
5186,4384
4101,3591
6672,6598
2327,2122
8748,9451
6514,5586
2257,1618
5476,6231
9223,8972
8308,8005
4428,5412
7331,7920
8650,9550
622,1069
9907,9287
5163,5107
8945,9468
1522,2200
8432,9396
9553,8744
4306,4375
3468,3408
4940,4397
850,1505
9310,9746
8021,8285
3376,4304
5038,4565
7132,7096
2839,1887
4982,4497
1744,1582
6385,7055
2644,1787
1230,1320
1972,2585
1875,1893
1923,2198
9965,9700
6446,6079
3672,3719
8309,8074
3218,3434
3846,2971
2372,2582
8305,8039
9680,8774
2443,2945
5555,5309
7138,6580
1272,1932
554,-290
6200,5567
6451,7401
6881,6684
7403,8152
2223,2192
4584,5452
5564,5938
1517,1324
4437,4189
3251,2945
1915,2809
579,765
361,757
7598,7964
3550,4120
267,718
4100,4259
5521,5633
4704,5672
5734,5123
2786,2049
420,1164
7067,6078
5009,5885
6807,7721
4847,4406
9191,8500
9657,9808
5543,6393
7670,7707
7087,6238
3947,3551
1687,2518
1874,1483
1836,2256
9523,9886
5560,5398
4023,4095
1223,661
3232,2738
3136,3604
3358,3607
132,521
9771,9958
4797,4283
3271,2863
4231,3947
9427,10033
5170,4577
7130,7855
7403,6950
3434,3055
8676,7703
3151,2250
4848,5404
8656,8117
5339,5388
8569,7836
8845,8102
9825,9089
7716,7874
9686,9206
672,814
146,-512
5291,5285
1048,992
8867,9682
2283,1608
390,1078
1797,2220
7294,7503
5418,5595
4252,4747
6382,5519
6244,7110
6836,6890
428,1227
6834,5918
3660,3101
1583,663
9075,9357
2230,2189
906,1211
6328,5961
658,583
4916,4091
1188,1948
605,710
1919,2832
8874,8807
2364,2698
1057,1771
2013,1858
679,703
5321,5051
6114,6829
3239,3826
9261,9263
8587,8972
2975,3656
8959,9651
2430,2353
9980,10709
6108,5296
3726,4644
444,1399
5283,5390
3450,3044
715,1571
6451,7004
3470,4291
558,-416
2693,2285
9002,9794
755,332
2727,2301
5768,4858
754,881
7257,6309
4205,4713
5083,5439
5537,5870
3542,2733
3576,4056
4118,3793
5994,6207
6354,5603
3790,3717
7992,7879
8201,7379
2260,2618
7973,7461
4144,3939
1977,1780
2826,3598
3005,2392
3529,3054
1013,1813
2074,2774
3837,4386
1340,1687
4891,3896
9445,9888
8184,7426
8127,9102
5281,5118
8505,8210
2319,1858
704,748
1954,1919
3191,3238
4241,4049
6988,7308
5798,4817
3453,2949
8124,8368
4298,3857
912,44
3340,3436
4329,4764
5087,5046
4941,5537
84,-69
5940,6804
4372,4803
6843,7486
5205,5989
4480,3481
9449,9501
7926,8448
7208,6549
8246,7312
1491,1801
8889,9249
2349,1662
9681,9603
4137,3976
4648,5260
7493,7536
5733,6153
9641,9283
7447,8131
2429,2199
5467,6276
5393,6155
2328,3111
5420,5473
1075,595
4621,4999
6620,7217
1027,1067
3297,3195
5943,5893
6531,7294
6954,7391
6069,6344
7111,7101
337,1139
4575,3598
1485,892
4121,4253
813,1721
4099,4006
9853,10388
8122,8074
473,1377
6305,7143
4504,3643
499,21
3348,2517
8771,9610
5222,4933
4266,4943
8658,8688
9634,9494
8154,7609
3149,3695
2779,2791
6609,6047
845,409
2251,2007
5872,5172
286,971
9898,10627
1085,779
7613,7926
4309,4391
905,171
8328,7386
2520,3119
7351,7548
7444,6604
4629,3659
2132,1324
3201,4150
3627,3661
7057,7594
9212,9238
83,721
7809,7538
4353,4833
5880,4983
4492,4576
2532,2210
3631,4369
1865,1494
6994,7716
3156,2651
9571,10270
4771,4474
5860,6083
7715,6978
4773,3993
6933,7710
6055,6990
9200,9504
5564,6160
5430,6222
7695,7712
3948,3745
6583,6359
1374,794
7198,6233
9839,9277
7180,6793
4336,3794
912,1334
6655,6923
6013,5029
475,-118
2768,2145
316,977
9809,9804
9467,10418
4610,4885
5708,6206
8986,9697
4613,4230
287,120
2324,2638
5208,5525
4376,3990
7353,6600
5544,5598
6562,6909
1540,2075
4408,4570
1013,127
9828,10090
8596,9358
6755,6005
3482,4277
2645,2603
9326,8455
5349,5886
1574,1274
4999,5741
2047,1667
7692,7217
4702,5548
2971,3480
1874,1339
3657,4415
3941,3620
2369,1619
7355,7160
2326,1935
4092,3559
7389,6814
5179,4983
8735,7951
5122,4239
4027,4413
5887,5449
3860,2931
6231,5323
2818,3408
9,5
5255,5302
6223,6789
3322,3586
1227,1258
9753,9906
9443,8655
1136,1176
7476,6513
3609,2644
6917,6020
7166,6955
5511,4584
2426,2035
4589,5551
3126,3257
380,802
1955,1475
6628,6798
2592,3585
7743,7743
1330,2302
6271,7035
8726,8222
2025,2720
6343,7230
6345,7336
1608,815
125,956
5912,5805
5028,4046
7551,8086
8271,8159
9748,10160
467,1141
6864,6142
9273,8454
7912,6954
9060,9579
8593,9346
3208,3279
6210,6503
2499,2735
1132,137
7314,7123
1572,705
7700,7671
3426,2791
580,770
6742,7237
7893,7979
3507,4183
4975,4972
2361,3195
8627,7994
723,576
5314,5170
236,1088
4817,3876
8577,8311
1970,1444
4323,5001
492,802
6831,6294
2176,2700
5071,4646
2156,1737
1779,2579
7012,6040
10,-451
5857,5580
1190,1877
2396,1516
3890,3900
5393,5511
9218,9007
882,26
7127,7230
5084,4395
9643,9904
3801,3846
5152,5462
7752,7829
2026,1466
5617,5890
3845,3082
3457,4069
4962,4755
1293,747
6138,6365
6919,5960
9581,8832
2952,3053
5412,4471
3870,3292
7355,8143
3265,2698
4440,4283
9213,9228
260,-180
1111,1593
5193,4623
6823,7486
7498,7813
4828,4623
1589,1552
5023,4118
9824,10187
2596,1733
3954,3283
8084,8683
4824,4461
4524,5202
380,870
2465,3030
7589,8140
6273,5579
2331,1346
9015,9211
6643,6589
4314,4364
8238,7898
4146,4615
3206,3586
4052,4480
2859,2021
6159,6942
2168,1798
8784,8759
8248,8166
2459,3059
8445,8752
2224,1614
9620,9149
4611,4897
3489,3612
6556,7106
2396,3243
1856,2418
6887,7005
9284,8963
1528,2404
750,-158
8772,7819
3526,3693
7134,6423
9823,9178
9064,8169
6387,6980
5273,4989
6826,6786
5394,6361
3128,3711
7560,6993
522,-50
6576,6444
5517,5818
5342,6268
2392,1505
9075,9689
1857,1581
8009,7031
810,643
9183,8790
5821,6437
2875,3518
2314,2333
3013,3009
3221,3271
7660,7874
1222,433
3790,4332
8414,8106
5235,5221
